msl_trend,latbin,lonbin
2.6137114,0.0,-150.0
2.5300758,0.0,-149.0
2.6341193,0.0,-148.0
2.658934,0.0,-147.0
2.5953093,0.0,-146.0
2.567676,0.0,-145.0
2.6335177,0.0,-144.0
2.705728,0.0,-143.0
2.5820868,0.0,-142.0
2.4956808,0.0,-141.0
2.55853,0.0,-140.0
2.6199346,0.0,-139.0
2.6175206,0.0,-138.0
2.6692042,0.0,-137.0
2.6559615,0.0,-136.0
2.607571,0.0,-135.0
2.6201575,0.0,-134.0
2.5620782,0.0,-133.0
2.6252155,0.0,-132.0
2.6754265,0.0,-131.0
2.648717,0.0,-130.0
2.6626992,0.0,-129.0
2.718517,0.0,-128.0
2.757518,0.0,-127.0
2.733608,0.0,-126.0
2.682162,0.0,-125.0
2.6203363,0.0,-124.0
2.5690858,0.0,-123.0
2.4274008,0.0,-122.0
2.446966,0.0,-121.0
2.5857105,0.0,-120.0
2.5295525,0.0,-119.0
2.439596,0.0,-118.0
2.4600213,0.0,-117.0
2.4048746,0.0,-116.0
2.3121338,0.0,-115.0
2.3245559,0.0,-114.0
2.328888,0.0,-113.0
2.2529137,0.0,-112.0
2.1406302,0.0,-111.0
2.100906,0.0,-110.0
2.1195316,0.0,-109.0
2.153198,0.0,-108.0
2.2340949,0.0,-107.0
2.2911425,0.0,-106.0
2.2543087,0.0,-105.0
2.2000933,0.0,-104.0
2.1533976,0.0,-103.0
2.0423577,0.0,-102.0
2.0121894,0.0,-101.0
2.101594,0.0,-100.0
2.17405,0.0,-99.0
2.2195094,0.0,-98.0
2.2121165,0.0,-97.0
2.163774,0.0,-96.0
2.1960342,0.0,-95.0
2.186981,0.0,-94.0
2.0483797,0.0,-93.0
2.072111,0.0,-92.0
2.206448,0.0,-91.0
2.266208,0.0,-90.0
2.313469,0.0,-89.0
2.2961948,0.0,-88.0
2.3028648,0.0,-87.0
2.4027545,0.0,-86.0
2.399117,0.0,-85.0
2.391289,0.0,-84.0
2.4400194,0.0,-83.0
2.3339927,0.0,-82.0
2.1668553,0.0,-81.0
2.0836375,0.0,-80.0
4.296321,0.0,-51.0
4.2621756,0.0,-50.0
3.8943448,0.0,-49.0
3.4802613,0.0,-48.0
2.9083138,0.0,-47.0
3.7108164,0.0,-46.0
3.4888732,0.0,-45.0
3.3287716,0.0,-44.0
3.3526585,0.0,-43.0
3.3067348,0.0,-42.0
3.2470553,0.0,-41.0
3.168162,0.0,-40.0
3.1075454,0.0,-39.0
3.0901005,0.0,-38.0
3.05499,0.0,-37.0
3.033691,0.0,-36.0
3.0583975,0.0,-35.0
3.0304503,0.0,-34.0
3.0131662,0.0,-33.0
3.0573242,0.0,-32.0
3.07847,0.0,-31.0
3.1266274,0.0,-30.0
3.1363773,0.0,-29.0
3.0943255,0.0,-28.0
3.1257505,0.0,-27.0
3.2151601,0.0,-26.0
3.2073386,0.0,-25.0
3.1469517,0.0,-24.0
3.103679,0.0,-23.0
3.0933623,0.0,-22.0
3.1279316,0.0,-21.0
3.0849907,0.0,-20.0
3.0528078,0.0,-19.0
3.1020722,0.0,-18.0
3.0691195,0.0,-17.0
3.0828767,0.0,-16.0
3.1669319,0.0,-15.0
3.1661966,0.0,-14.0
3.157893,0.0,-13.0
3.1587977,0.0,-12.0
3.1459644,0.0,-11.0
3.1509063,0.0,-10.0
3.2170203,0.0,-9.0
3.2179713,0.0,-8.0
3.193488,0.0,-7.0
3.178697,0.0,-6.0
3.1601098,0.0,-5.0
3.2247174,0.0,-4.0
3.2587445,0.0,-3.0
3.2095032,0.0,-2.0
3.1503568,0.0,-1.0
3.0865724,0.0,0.0
3.1153917,0.0,1.0
3.2182841,0.0,2.0
3.2376127,0.0,3.0
3.2040768,0.0,4.0
3.2394228,0.0,5.0
3.3172455,0.0,6.0
3.3277442,0.0,7.0
3.2467296,0.0,8.0
3.2051623,0.0,9.0
3.032637,0.0,43.0
2.982558,0.0,44.0
2.9154177,0.0,45.0
2.9470344,0.0,46.0
2.9905324,0.0,47.0
2.8838587,0.0,48.0
2.729046,0.0,49.0
2.677028,0.0,50.0
2.7254946,0.0,51.0
2.8117895,0.0,52.0
2.904094,0.0,53.0
2.9287715,0.0,54.0
2.9743783,0.0,55.0
2.9460628,0.0,56.0
2.8919706,0.0,57.0
2.9777732,0.0,58.0
3.0993748,0.0,59.0
3.1377375,0.0,60.0
3.167977,0.0,61.0
3.0939403,0.0,62.0
2.9536958,0.0,63.0
2.9238875,0.0,64.0
2.8991716,0.0,65.0
2.9280524,0.0,66.0
3.0232775,0.0,67.0
2.9841676,0.0,68.0
2.9755266,0.0,69.0
3.0885532,0.0,70.0
3.0255287,0.0,71.0
3.0173974,0.0,72.0
3.0565293,0.0,73.0
2.9325745,0.0,74.0
2.8872137,0.0,75.0
2.8882325,0.0,76.0
2.892442,0.0,77.0
3.0334287,0.0,78.0
3.1127102,0.0,79.0
3.1041138,0.0,80.0
3.162496,0.0,81.0
3.1079435,0.0,82.0
3.0759034,0.0,83.0
3.279142,0.0,84.0
3.4770122,0.0,85.0
3.5545337,0.0,86.0
3.6455567,0.0,87.0
3.6806438,0.0,88.0
3.7299619,0.0,89.0
3.7688227,0.0,90.0
3.7878623,0.0,91.0
3.877101,0.0,92.0
3.9573772,0.0,93.0
3.9658287,0.0,94.0
4.0420237,0.0,95.0
4.2168865,0.0,96.0
4.367185,0.0,97.0
4.4143085,0.0,98.0
4.156323,0.0,99.0
3.4426947,0.0,104.0
3.3192644,0.0,105.0
3.2532532,0.0,106.0
3.4233928,0.0,107.0
3.3007505,0.0,108.0
3.4118893,0.0,109.0
3.8248475,0.0,118.0
4.0306025,0.0,119.0
3.9295378,0.0,120.0
4.0597863,0.0,121.0
3.8867564,0.0,122.0
3.7465968,0.0,123.0
3.8849595,0.0,124.0
3.8125157,0.0,125.0
3.8402174,0.0,126.0
4.354795,0.0,127.0
4.4529047,0.0,128.0
4.3177934,0.0,129.0
4.46845,0.0,130.0
4.0941772,0.0,131.0
3.7600312,0.0,132.0
3.6649663,0.0,133.0
3.6866922,0.0,134.0
3.737288,0.0,135.0
3.9246533,0.0,136.0
4.133554,0.0,137.0
4.187241,0.0,138.0
4.2180967,0.0,139.0
4.3119216,0.0,140.0
4.3936625,0.0,141.0
4.445035,0.0,142.0
4.437707,0.0,143.0
4.428951,0.0,144.0
4.4792185,0.0,145.0
4.579508,0.0,146.0
4.5965753,0.0,147.0
4.6124043,0.0,148.0
4.657518,0.0,149.0
4.712943,0.0,150.0
4.7449255,0.0,151.0
4.7724924,0.0,152.0
4.822528,0.0,153.0
4.861316,0.0,154.0
4.9228644,0.0,155.0
4.9166064,0.0,156.0
4.854198,0.0,157.0
4.820661,0.0,158.0
4.772275,0.0,159.0
4.742214,0.0,160.0
4.7178946,0.0,161.0
4.6254277,0.0,162.0
4.5996494,0.0,163.0
4.5588427,0.0,164.0
4.5455837,0.0,165.0
4.5686336,0.0,166.0
4.4426374,0.0,167.0
4.2338214,0.0,168.0
4.0958366,0.0,169.0
4.017414,0.0,170.0
3.9006054,0.0,171.0
3.8086429,0.0,172.0
3.6657467,0.0,173.0
3.5506957,0.0,174.0
3.4634082,0.0,175.0
3.3432548,0.0,176.0
3.2838655,0.0,177.0
3.2618234,0.0,178.0
3.131502,0.0,179.0
3.1022422,1.0,-180.0
3.085094,1.0,-179.0
3.0791569,1.0,-178.0
3.0663779,1.0,-177.0
3.014413,1.0,-176.0
3.001738,1.0,-175.0
2.977943,1.0,-174.0
2.868456,1.0,-173.0
2.842621,1.0,-172.0
2.7766101,1.0,-171.0
2.7021291,1.0,-170.0
2.7670944,1.0,-169.0
2.8334737,1.0,-168.0
2.7878518,1.0,-167.0
2.843344,1.0,-166.0
2.9107454,1.0,-165.0
2.8234224,1.0,-164.0
2.7938342,1.0,-163.0
2.7771423,1.0,-162.0
2.8028922,1.0,-161.0
2.855911,1.0,-160.0
2.838316,1.0,-159.0
2.8211324,1.0,-158.0
2.774244,1.0,-157.0
2.7381153,1.0,-156.0
2.7712517,1.0,-155.0
2.7516215,1.0,-154.0
2.6781335,1.0,-153.0
2.7334685,1.0,-152.0
2.784598,1.0,-151.0
2.7232678,1.0,-150.0
2.6701076,1.0,-149.0
2.740615,1.0,-148.0
2.7550635,1.0,-147.0
2.645617,1.0,-146.0
2.5806465,1.0,-145.0
2.6402876,1.0,-144.0
2.670124,1.0,-143.0
2.5863874,1.0,-142.0
2.6110506,1.0,-141.0
2.676816,1.0,-140.0
2.6343236,1.0,-139.0
2.6135814,1.0,-138.0
2.6276553,1.0,-137.0
2.663556,1.0,-136.0
2.6269312,1.0,-135.0
2.5767827,1.0,-134.0
2.6060774,1.0,-133.0
2.6686149,1.0,-132.0
2.7031472,1.0,-131.0
2.7225087,1.0,-130.0
2.7428112,1.0,-129.0
2.7971861,1.0,-128.0
2.8564677,1.0,-127.0
2.8181963,1.0,-126.0
2.8212323,1.0,-125.0
2.810566,1.0,-124.0
2.6794274,1.0,-123.0
2.553362,1.0,-122.0
2.5817037,1.0,-121.0
2.6662717,1.0,-120.0
2.5980895,1.0,-119.0
2.458545,1.0,-118.0
2.4576395,1.0,-117.0
2.5390058,1.0,-116.0
2.5105174,1.0,-115.0
2.4364843,1.0,-114.0
2.416022,1.0,-113.0
2.3813925,1.0,-112.0
2.2919059,1.0,-111.0
2.1960175,1.0,-110.0
2.118138,1.0,-109.0
2.1608412,1.0,-108.0
2.2972417,1.0,-107.0
2.3823302,1.0,-106.0
2.3523946,1.0,-105.0
2.319804,1.0,-104.0
2.2401655,1.0,-103.0
2.0957406,1.0,-102.0
2.0308383,1.0,-101.0
2.0842562,1.0,-100.0
2.2173295,1.0,-99.0
2.318016,1.0,-98.0
2.2947307,1.0,-97.0
2.2560766,1.0,-96.0
2.288283,1.0,-95.0
2.3121283,1.0,-94.0
2.2379744,1.0,-93.0
2.1859279,1.0,-92.0
2.288532,1.0,-91.0
2.4588776,1.0,-90.0
2.4577377,1.0,-89.0
2.3709822,1.0,-88.0
2.3689919,1.0,-87.0
2.4408667,1.0,-86.0
2.436092,1.0,-85.0
2.4323134,1.0,-84.0
2.4457967,1.0,-83.0
2.344093,1.0,-82.0
2.1826253,1.0,-81.0
2.1362698,1.0,-80.0
2.2309527,1.0,-79.0
3.971214,1.0,-50.0
4.603647,1.0,-49.0
3.9847217,1.0,-48.0
3.4733996,1.0,-47.0
3.6208613,1.0,-46.0
3.3655362,1.0,-45.0
3.3225832,1.0,-44.0
3.2672205,1.0,-43.0
3.2761586,1.0,-42.0
3.2296193,1.0,-41.0
3.096443,1.0,-40.0
3.0191796,1.0,-39.0
2.9981108,1.0,-38.0
2.985553,1.0,-37.0
2.9705617,1.0,-36.0
2.9674075,1.0,-35.0
2.987618,1.0,-34.0
2.9803824,1.0,-33.0
2.96543,1.0,-32.0
2.9947214,1.0,-31.0
3.0461442,1.0,-30.0
3.0898736,1.0,-29.0
3.1484473,1.0,-28.0
3.1581028,1.0,-27.0
3.174034,1.0,-26.0
3.1734972,1.0,-25.0
3.0725336,1.0,-24.0
3.0192459,1.0,-23.0
3.0609903,1.0,-22.0
3.1395862,1.0,-21.0
3.1545362,1.0,-20.0
3.1293964,1.0,-19.0
3.127511,1.0,-18.0
3.1322172,1.0,-17.0
3.1245651,1.0,-16.0
3.155102,1.0,-15.0
3.1779644,1.0,-14.0
3.1856802,1.0,-13.0
3.220208,1.0,-12.0
3.2294533,1.0,-11.0
3.2328835,1.0,-10.0
3.264198,1.0,-9.0
3.2776532,1.0,-8.0
3.2468812,1.0,-7.0
3.2284694,1.0,-6.0
3.2148123,1.0,-5.0
3.2274916,1.0,-4.0
3.2793577,1.0,-3.0
3.2802525,1.0,-2.0
3.2110395,1.0,-1.0
3.161196,1.0,0.0
3.1588361,1.0,1.0
3.2644637,1.0,2.0
3.341271,1.0,3.0
3.3138008,1.0,4.0
3.3297164,1.0,5.0
3.3535628,1.0,6.0
3.2854652,1.0,7.0
3.2873254,1.0,8.0
3.341536,1.0,9.0
2.8386426,1.0,44.0
2.6551175,1.0,45.0
2.7182255,1.0,46.0
2.8555164,1.0,47.0
2.7835438,1.0,48.0
2.5833335,1.0,49.0
2.5193508,1.0,50.0
2.554504,1.0,51.0
2.6351128,1.0,52.0
2.7071834,1.0,53.0
2.7600336,1.0,54.0
2.881915,1.0,55.0
2.9790022,1.0,56.0
2.919558,1.0,57.0
2.851365,1.0,58.0
2.828749,1.0,59.0
2.9358788,1.0,60.0
3.0189753,1.0,61.0
2.9408193,1.0,62.0
2.9093056,1.0,63.0
2.9605613,1.0,64.0
2.9641504,1.0,65.0
2.9638896,1.0,66.0
2.961061,1.0,67.0
2.8912728,1.0,68.0
2.8674512,1.0,69.0
2.9520102,1.0,70.0
3.0660737,1.0,71.0
3.156257,1.0,72.0
3.1362264,1.0,73.0
2.931082,1.0,74.0
2.7391167,1.0,75.0
2.752596,1.0,76.0
2.8657732,1.0,77.0
2.957893,1.0,78.0
3.0071485,1.0,79.0
3.0195673,1.0,80.0
3.0194595,1.0,81.0
3.0184882,1.0,82.0
3.0675497,1.0,83.0
3.202561,1.0,84.0
3.3654053,1.0,85.0
3.418551,1.0,86.0
3.4319694,1.0,87.0
3.505522,1.0,88.0
3.590422,1.0,89.0
3.6512077,1.0,90.0
3.7116578,1.0,91.0
3.8422072,1.0,92.0
3.9985933,1.0,93.0
4.104408,1.0,94.0
4.195688,1.0,95.0
4.3077145,1.0,96.0
4.3131247,1.0,97.0
4.153101,1.0,98.0
3.5421968,1.0,102.0
3.032485,1.0,103.0
3.1872425,1.0,104.0
3.4002986,1.0,105.0
3.3235505,1.0,106.0
3.2905207,1.0,107.0
3.323745,1.0,108.0
4.164087,1.0,119.0
3.6782057,1.0,120.0
3.945896,1.0,122.0
3.6602285,1.0,123.0
4.0027933,1.0,124.0
4.1134768,1.0,125.0
3.7478945,1.0,126.0
4.24058,1.0,127.0
4.280121,1.0,128.0
4.1273155,1.0,129.0
4.2195644,1.0,130.0
4.2164016,1.0,131.0
4.0436788,1.0,132.0
3.8113966,1.0,133.0
3.7264233,1.0,134.0
3.836474,1.0,135.0
3.9979107,1.0,136.0
4.1364803,1.0,137.0
4.1528816,1.0,138.0
4.207449,1.0,139.0
4.2931986,1.0,140.0
4.348505,1.0,141.0
4.3756742,1.0,142.0
4.348613,1.0,143.0
4.396786,1.0,144.0
4.5003123,1.0,145.0
4.5222015,1.0,146.0
4.529063,1.0,147.0
4.5415626,1.0,148.0
4.597636,1.0,149.0
4.678015,1.0,150.0
4.7096887,1.0,151.0
4.705777,1.0,152.0
4.7428684,1.0,153.0
4.7717185,1.0,154.0
4.8226223,1.0,155.0
4.837162,1.0,156.0
4.789688,1.0,157.0
4.7681494,1.0,158.0
4.7879543,1.0,159.0
4.7467494,1.0,160.0
4.645635,1.0,161.0
4.5687704,1.0,162.0
4.4945703,1.0,163.0
4.5249596,1.0,164.0
4.555574,1.0,165.0
4.488189,1.0,166.0
4.3836117,1.0,167.0
4.282601,1.0,168.0
4.130753,1.0,169.0
4.011642,1.0,170.0
3.9571517,1.0,171.0
3.9260638,1.0,172.0
3.765176,1.0,173.0
3.5592701,1.0,174.0
3.4451272,1.0,175.0
3.3555937,1.0,176.0
3.3005092,1.0,177.0
3.249533,1.0,178.0
3.1686087,1.0,179.0
3.1560564,2.0,-180.0
3.0687604,2.0,-179.0
3.039557,2.0,-178.0
3.1148655,2.0,-177.0
3.1400688,2.0,-176.0
3.087703,2.0,-175.0
2.9820046,2.0,-174.0
2.8547642,2.0,-173.0
2.840973,2.0,-172.0
2.804772,2.0,-171.0
2.6899552,2.0,-170.0
2.7168899,2.0,-169.0
2.8145797,2.0,-168.0
2.9096646,2.0,-167.0
2.96438,2.0,-166.0
2.914103,2.0,-165.0
2.8748624,2.0,-164.0
2.9310443,2.0,-163.0
2.9097762,2.0,-162.0
2.8900397,2.0,-161.0
2.972942,2.0,-160.0
2.9591193,2.0,-159.0
2.9044378,2.0,-158.0
2.832751,2.0,-157.0
2.7937233,2.0,-156.0
2.8736873,2.0,-155.0
2.9137254,2.0,-154.0
2.871611,2.0,-153.0
2.8650255,2.0,-152.0
2.8719716,2.0,-151.0
2.8985856,2.0,-150.0
2.9162228,2.0,-149.0
2.8980272,2.0,-148.0
2.8703532,2.0,-147.0
2.8519526,2.0,-146.0
2.815248,2.0,-145.0
2.824748,2.0,-144.0
2.8514967,2.0,-143.0
2.844937,2.0,-142.0
2.8416092,2.0,-141.0
2.8467019,2.0,-140.0
2.824904,2.0,-139.0
2.779221,2.0,-138.0
2.7092881,2.0,-137.0
2.719142,2.0,-136.0
2.758539,2.0,-135.0
2.7627878,2.0,-134.0
2.790424,2.0,-133.0
2.8779037,2.0,-132.0
2.9006073,2.0,-131.0
2.8212223,2.0,-130.0
2.792313,2.0,-129.0
2.8679414,2.0,-128.0
2.9987,2.0,-127.0
3.0766728,2.0,-126.0
3.1098018,2.0,-125.0
3.0544932,2.0,-124.0
2.943419,2.0,-123.0
2.8469656,2.0,-122.0
2.8113358,2.0,-121.0
2.7919111,2.0,-120.0
2.6731586,2.0,-119.0
2.567582,2.0,-118.0
2.58249,2.0,-117.0
2.6463637,2.0,-116.0
2.6628242,2.0,-115.0
2.6416388,2.0,-114.0
2.6235669,2.0,-113.0
2.591255,2.0,-112.0
2.5541816,2.0,-111.0
2.4734948,2.0,-110.0
2.3758774,2.0,-109.0
2.3581326,2.0,-108.0
2.4296298,2.0,-107.0
2.4496052,2.0,-106.0
2.3893156,2.0,-105.0
2.3204172,2.0,-104.0
2.2842622,2.0,-103.0
2.2634313,2.0,-102.0
2.224393,2.0,-101.0
2.2246761,2.0,-100.0
2.299844,2.0,-99.0
2.3757226,2.0,-98.0
2.3924525,2.0,-97.0
2.3960726,2.0,-96.0
2.4649863,2.0,-95.0
2.4816873,2.0,-94.0
2.4364443,2.0,-93.0
2.391423,2.0,-92.0
2.4250503,2.0,-91.0
2.5570502,2.0,-90.0
2.5870216,2.0,-89.0
2.5021665,2.0,-88.0
2.4465046,2.0,-87.0
2.4438906,2.0,-86.0
2.514826,2.0,-85.0
2.6298575,2.0,-84.0
2.572144,2.0,-83.0
2.4146228,2.0,-82.0
2.3324275,2.0,-81.0
2.335693,2.0,-80.0
2.4378755,2.0,-79.0
3.673631,2.0,-50.0
3.0771902,2.0,-49.0
3.5857556,2.0,-48.0
3.5470529,2.0,-47.0
3.5344267,2.0,-46.0
3.4198897,2.0,-45.0
3.4135041,2.0,-44.0
3.3826385,2.0,-43.0
3.3935115,2.0,-42.0
3.3236954,2.0,-41.0
3.1852503,2.0,-40.0
3.1054714,2.0,-39.0
3.0310662,2.0,-38.0
2.9701407,2.0,-37.0
2.980305,2.0,-36.0
3.0220528,2.0,-35.0
3.0590491,2.0,-34.0
3.1133997,2.0,-33.0
3.1266675,2.0,-32.0
3.114574,2.0,-31.0
3.1473134,2.0,-30.0
3.1883538,2.0,-29.0
3.2291963,2.0,-28.0
3.2311087,2.0,-27.0
3.17658,2.0,-26.0
3.1453476,2.0,-25.0
3.170847,2.0,-24.0
3.146279,2.0,-23.0
3.1667755,2.0,-22.0
3.2031467,2.0,-21.0
3.2126167,2.0,-20.0
3.2463353,2.0,-19.0
3.2947483,2.0,-18.0
3.2586768,2.0,-17.0
3.2279484,2.0,-16.0
3.2682843,2.0,-15.0
3.3132606,2.0,-14.0
3.3454602,2.0,-13.0
3.3961601,2.0,-12.0
3.4575317,2.0,-11.0
3.5015664,2.0,-10.0
3.4915383,2.0,-9.0
3.4396098,2.0,-8.0
3.3999956,2.0,-7.0
3.3940952,2.0,-6.0
3.3744757,2.0,-5.0
3.3729374,2.0,-4.0
3.3986866,2.0,-3.0
3.4331439,2.0,-2.0
3.4017675,2.0,-1.0
3.3263762,2.0,0.0
3.3370924,2.0,1.0
3.4420576,2.0,2.0
3.463905,2.0,3.0
3.4440022,2.0,4.0
3.433004,2.0,5.0
3.4281383,2.0,6.0
3.4764543,2.0,7.0
3.494622,2.0,8.0
3.4394193,2.0,9.0
2.4848163,2.0,46.0
2.6180682,2.0,47.0
2.627534,2.0,48.0
2.5485525,2.0,49.0
2.4935114,2.0,50.0
2.5414357,2.0,51.0
2.7292192,2.0,52.0
2.780624,2.0,53.0
2.706311,2.0,54.0
2.7829294,2.0,55.0
2.8636248,2.0,56.0
2.8422577,2.0,57.0
2.7976239,2.0,58.0
2.7688498,2.0,59.0
2.8393443,2.0,60.0
2.9763365,2.0,61.0
3.0063899,2.0,62.0
2.9565108,2.0,63.0
2.9421294,2.0,64.0
2.9501903,2.0,65.0
2.9209893,2.0,66.0
2.8810725,2.0,67.0
2.8678164,2.0,68.0
2.8983142,2.0,69.0
2.9459581,2.0,70.0
3.02446,2.0,71.0
3.1679282,2.0,72.0
3.190763,2.0,73.0
2.9945133,2.0,74.0
2.8162687,2.0,75.0
2.7257712,2.0,76.0
2.7786887,2.0,77.0
2.9137979,2.0,78.0
2.9828336,2.0,79.0
2.9797618,2.0,80.0
2.9930792,2.0,81.0
3.0338345,2.0,82.0
3.0851903,2.0,83.0
3.1377096,2.0,84.0
3.195512,2.0,85.0
3.2891033,2.0,86.0
3.437204,2.0,87.0
3.5308511,2.0,88.0
3.4742804,2.0,89.0
3.516281,2.0,90.0
3.6855648,2.0,91.0
3.8732207,2.0,92.0
4.042357,2.0,93.0
4.2975307,2.0,94.0
4.473212,2.0,95.0
4.5163918,2.0,96.0
4.393755,2.0,97.0
4.104728,2.0,98.0
4.526268,2.0,101.0
4.2049503,2.0,102.0
3.5275612,2.0,104.0
3.453552,2.0,105.0
3.3735557,2.0,106.0
3.2713459,2.0,107.0
3.227183,2.0,108.0
3.5398974,2.0,109.0
3.9836411,2.0,110.0
3.9986992,2.0,111.0
4.306851,2.0,118.0
4.1839337,2.0,119.0
3.846583,2.0,120.0
3.871857,2.0,121.0
3.9263165,2.0,122.0
3.9955308,2.0,123.0
4.1414723,2.0,124.0
4.069232,2.0,125.0
3.846033,2.0,126.0
4.205062,2.0,127.0
4.058497,2.0,128.0
3.8881476,2.0,129.0
4.065048,2.0,130.0
4.061427,2.0,131.0
3.9680076,2.0,132.0
3.9162545,2.0,133.0
3.8719923,2.0,134.0
3.9979744,2.0,135.0
4.1730094,2.0,136.0
4.150308,2.0,137.0
4.1219087,2.0,138.0
4.129138,2.0,139.0
4.13857,2.0,140.0
4.2420225,2.0,141.0
4.379776,2.0,142.0
4.4885087,2.0,143.0
4.531339,2.0,144.0
4.509271,2.0,145.0
4.4876585,2.0,146.0
4.517393,2.0,147.0
4.549068,2.0,148.0
4.539539,2.0,149.0
4.5539618,2.0,150.0
4.621609,2.0,151.0
4.7438,2.0,152.0
4.817384,2.0,153.0
4.8617826,2.0,154.0
4.9060755,2.0,155.0
4.83451,2.0,156.0
4.7201576,2.0,157.0
4.6841607,2.0,158.0
4.727971,2.0,159.0
4.736294,2.0,160.0
4.721971,2.0,161.0
4.6655493,2.0,162.0
4.6130447,2.0,163.0
4.6136265,2.0,164.0
4.6283946,2.0,165.0
4.5937815,2.0,166.0
4.4872313,2.0,167.0
4.362153,2.0,168.0
4.247686,2.0,169.0
4.118922,2.0,170.0
4.0354853,2.0,171.0
3.9607193,2.0,172.0
3.8278377,2.0,173.0
3.6680982,2.0,174.0
3.5046906,2.0,175.0
3.362049,2.0,176.0
3.2842264,2.0,177.0
3.231601,2.0,178.0
3.186475,2.0,179.0
3.2261283,3.0,-180.0
3.205392,3.0,-179.0
3.1253233,3.0,-178.0
3.1360335,3.0,-177.0
3.0722787,3.0,-176.0
2.9272985,3.0,-175.0
2.9005225,3.0,-174.0
2.8704736,3.0,-173.0
2.7815447,3.0,-172.0
2.6148877,3.0,-171.0
2.4853008,3.0,-170.0
2.589371,3.0,-169.0
2.788158,3.0,-168.0
2.8566318,3.0,-167.0
2.8689408,3.0,-166.0
2.8515973,3.0,-165.0
2.8580112,3.0,-164.0
2.8680778,3.0,-163.0
2.8202896,3.0,-162.0
2.8317852,3.0,-161.0
2.9486701,3.0,-160.0
3.0049515,3.0,-159.0
2.9917994,3.0,-158.0
2.942743,3.0,-157.0
2.864745,3.0,-156.0
2.8345256,3.0,-155.0
2.855786,3.0,-154.0
2.873924,3.0,-153.0
2.8925958,3.0,-152.0
2.9620936,3.0,-151.0
3.0249615,3.0,-150.0
3.003134,3.0,-149.0
2.9259043,3.0,-148.0
2.8933165,3.0,-147.0
2.8822432,3.0,-146.0
2.8725324,3.0,-145.0
2.8818429,3.0,-144.0
2.9135225,3.0,-143.0
2.9170785,3.0,-142.0
2.8637297,3.0,-141.0
2.7946863,3.0,-140.0
2.7546818,3.0,-139.0
2.7552633,3.0,-138.0
2.7474303,3.0,-137.0
2.7696586,3.0,-136.0
2.8284566,3.0,-135.0
2.8904557,3.0,-134.0
2.9489198,3.0,-133.0
2.9991863,3.0,-132.0
3.0370944,3.0,-131.0
2.9919598,3.0,-130.0
2.9182096,3.0,-129.0
2.9056797,3.0,-128.0
2.9946496,3.0,-127.0
3.081578,3.0,-126.0
3.100959,3.0,-125.0
3.053629,3.0,-124.0
2.9947214,3.0,-123.0
2.9626408,3.0,-122.0
2.9300694,3.0,-121.0
2.8471467,3.0,-120.0
2.7130218,3.0,-119.0
2.627219,3.0,-118.0
2.609852,3.0,-117.0
2.6444802,3.0,-116.0
2.6807625,3.0,-115.0
2.672569,3.0,-114.0
2.627055,3.0,-113.0
2.553537,3.0,-112.0
2.4927862,3.0,-111.0
2.452258,3.0,-110.0
2.398742,3.0,-109.0
2.3663516,3.0,-108.0
2.3566375,3.0,-107.0
2.3539648,3.0,-106.0
2.3144,3.0,-105.0
2.2453988,3.0,-104.0
2.2128816,3.0,-103.0
2.2459521,3.0,-102.0
2.301904,3.0,-101.0
2.340505,3.0,-100.0
2.3430798,3.0,-99.0
2.3733044,3.0,-98.0
2.431589,3.0,-97.0
2.4419796,3.0,-96.0
2.427516,3.0,-95.0
2.5145745,3.0,-94.0
2.5147698,3.0,-93.0
2.3887298,3.0,-92.0
2.3851235,3.0,-91.0
2.5291893,3.0,-90.0
2.6273272,3.0,-89.0
2.553765,3.0,-88.0
2.490402,3.0,-87.0
2.4953363,3.0,-86.0
2.5234687,3.0,-85.0
2.5974412,3.0,-84.0
2.6322048,3.0,-83.0
2.5011632,3.0,-82.0
2.3762195,3.0,-81.0
2.309387,3.0,-80.0
2.4004965,3.0,-79.0
2.3510513,3.0,-78.0
3.502074,3.0,-51.0
3.5974228,3.0,-50.0
3.5371268,3.0,-49.0
3.6128116,3.0,-48.0
3.4856157,3.0,-47.0
3.4035366,3.0,-46.0
3.274271,3.0,-45.0
3.3974285,3.0,-44.0
3.4864888,3.0,-43.0
3.446128,3.0,-42.0
3.5086913,3.0,-41.0
3.4214218,3.0,-40.0
3.2431638,3.0,-39.0
3.101641,3.0,-38.0
2.9757419,3.0,-37.0
2.9730203,3.0,-36.0
3.0568647,3.0,-35.0
3.1432831,3.0,-34.0
3.1997466,3.0,-33.0
3.2375507,3.0,-32.0
3.255881,3.0,-31.0
3.2833235,3.0,-30.0
3.2665172,3.0,-29.0
3.2666929,3.0,-28.0
3.292339,3.0,-27.0
3.2371576,3.0,-26.0
3.2205198,3.0,-25.0
3.300949,3.0,-24.0
3.3128784,3.0,-23.0
3.2839606,3.0,-22.0
3.2918403,3.0,-21.0
3.300204,3.0,-20.0
3.3332658,3.0,-19.0
3.4120777,3.0,-18.0
3.4442077,3.0,-17.0
3.4471292,3.0,-16.0
3.414984,3.0,-15.0
3.3643823,3.0,-14.0
3.3873496,3.0,-13.0
3.4307113,3.0,-12.0
3.488053,3.0,-11.0
3.5010386,3.0,-10.0
3.4334662,3.0,-9.0
3.368317,3.0,-8.0
3.412249,3.0,-7.0
3.4433699,3.0,-6.0
